Latency,LatencyAdj,Interval
4766542,18446744073620498158,12
4767478,18446744073620489094,936
4767490,18446744073620479106,12
4767502,18446744073620469118,12
4767538,18446744073620459154,36
4768438,18446744073620450054,900
4768454,18446744073620440070,16
4768466,18446744073620430082,12
4768486,18446744073620420102,20
4769414,18446744073620411030,928
4769486,18446744073620401102,72
4769506,18446744073620391122,20
4769510,18446744073620381126,4
4770434,18446744073620372050,924
4770486,18446744073620362102,52
4770498,18446744073620352114,12
4770510,18446744073620342126,12
4771410,18446744073620333026,900
4771430,18446744073620323046,20
4771446,18446744073620313062,16
4771482,18446744073620303098,36
4772422,18446744073620294038,940
4772434,18446744073620284050,12
4772454,18446744073620274070,20
4772478,18446744073620264094,24
4773410,18446744073620255026,932
4773426,18446744073620245042,16
4773438,18446744073620235054,12
4773450,18446744073620225066,12
4774370,18446744073620215986,920
4774390,18446744073620206006,20
4774402,18446744073620196018,12
4774418,18446744073620186034,16
4775346,18446744073620176962,928
4775398,18446744073620167014,52
4775414,18446744073620157030,16
4775422,18446744073620147038,8
4776318,18446744073620137934,896
4776678,18446744073620128294,360
4776706,18446744073620118322,28
4776714,18446744073620108330,8
4777678,18446744073620099294,964
4777702,18446744073620089318,24
4777722,18446744073620079338,20
4777738,18446744073620069354,16
4777754,18446744073620059370,16
4778682,18446744073620050298,928
4778706,18446744073620040322,24
4778718,18446744073620030334,12
4779678,18446744073620021294,960
4779686,18446744073620011302,8
4779710,18446744073620001326,24
4779734,18446744073619991350,24
4780666,18446744073619982282,932
4780682,18446744073619972298,16
4780698,18446744073619962314,16
4780706,18446744073619952322,8
4781698,18446744073619943314,992
4781710,18446744073619933326,12
4781722,18446744073619923338,12
4781738,18446744073619913354,16
4782622,18446744073619904238,884
4782666,18446744073619894282,44
4782694,18446744073619884310,28
4782706,18446744073619874322,12
4782718,18446744073619864334,12
4783678,18446744073619855294,960
4783734,18446744073619845350,56
4783746,18446744073619835362,12
4783766,18446744073619825382,20
4784650,18446744073619816266,884
4784662,18446744073619806278,12
4784666,18446744073619796282,4
4784682,18446744073619786298,16
4785690,18446744073619777306,1008
4785710,18446744073619767326,20
4785722,18446744073619757338,12
4785734,18446744073619747350,12
4786706,18446744073619738322,972
4786718,18446744073619728334,12
4786738,18446744073619718354,20
4786750,18446744073619708366,12
4787638,18446744073619699254,888
4787662,18446744073619689278,24
4787694,18446744073619679310,32
4788582,18446744073619670198,888
4788594,18446744073619660210,12
4788938,18446744073619650554,344
4788958,18446744073619640574,20
4788970,18446744073619630586,12
4789926,18446744073619621542,956
4789946,18446744073619611562,20
4789958,18446744073619601574,12
4789986,18446744073619591602,28
4789998,18446744073619581614,12
4790974,18446744073619572590,976
4790990,18446744073619562606,16
4791002,18446744073619552618,12
4791014,18446744073619542630,12
4791966,18446744073619533582,952
4791974,18446744073619523590,8
4791986,18446744073619513602,12
4792314,18446744073619503930,328
4793266,18446744073619494882,952
4793310,18446744073619484926,44
4793322,18446744073619474938,12
4793334,18446744073619464950,12
4793346,18446744073619454962,12
4794286,18446744073619445902,940
4794294,18446744073619435910,8
4794318,18446744073619425934,24
4795202,18446744073619416818,884
4795238,18446744073619406854,36
4795250,18446744073619396866,12
4795286,18446744073619386902,36
4796166,18446744073619377782,880
4796182,18446744073619367798,16
4796198,18446744073619357814,16
4796214,18446744073619347830,16
4797214,18446744073619338830,1000
4797230,18446744073619328846,16
4797254,18446744073619318870,24
4797270,18446744073619308886,16
4798186,18446744073619299802,916
4798226,18446744073619289842,40
4798242,18446744073619279858,16
4798258,18446744073619269874,16
4799190,18446744073619260806,932
4799366,18446744073619250982,176
4799394,18446744073619241010,28
4799402,18446744073619231018,8
4800310,18446744073619221926,908
4800322,18446744073619211938,12
4800334,18446744073619201950,12
4800362,18446744073619191978,28
4801350,18446744073619182966,988
4801370,18446744073619172986,20
4801382,18446744073619162998,12
4801390,18446744073619153006,8
4802330,18446744073619143946,940
4802346,18446744073619133962,16
4802354,18446744073619123970,8
4802366,18446744073619113982,12
4802378,18446744073619103994,12
4803274,18446744073619094890,896
4803306,18446744073619084922,32
4803318,18446744073619074934,12
4803334,18446744073619064950,16
4804210,18446744073619055826,876
4804226,18446744073619045842,16
4804582,18446744073619036198,356
4805486,18446744073619027102,904
4805498,18446744073619017114,12
4805510,18446744073619007126,12
4805522,18446744073618997138,12
4805538,18446744073618987154,16
4805578,18446744073618977194,40
4806458,18446744073618968074,880
4806470,18446744073618958086,12
4806482,18446744073618948098,12
4806526,18446744073618938142,44
4807430,18446744073618929046,904
4807462,18446744073618919078,32
4807474,18446744073618909090,12
4808406,18446744073618900022,932
4808422,18446744073618890038,16
4808770,18446744073618880386,348
4808782,18446744073618870398,12
4809710,18446744073618861326,928
4809726,18446744073618851342,16
4809794,18446744073618841410,68
4809802,18446744073618831418,8
4809826,18446744073618821442,24
4810706,18446744073618812322,880
4810718,18446744073618802334,12
4810730,18446744073618792346,12
4811646,18446744073618783262,916
4811666,18446744073618773282,20
4811678,18446744073618763294,12
4811690,18446744073618753306,12
4812658,18446744073618744274,968
4812678,18446744073618734294,20
4813082,18446744073618724698,404
4813090,18446744073618714706,8
4814010,18446744073618705626,920
4814334,18446744073618695950,324
4814354,18446744073618685970,20
4814362,18446744073618675978,8
4814378,18446744073618665994,16
4815262,18446744073618656878,884
4815306,18446744073618646922,44
4815318,18446744073618636934,12
4815334,18446744073618626950,16
4815350,18446744073618616966,16
4815362,18446744073618606978,12
4816298,18446744073618597914,936
4816330,18446744073618587946,32
4816342,18446744073618577958,12
4816362,18446744073618567978,20
4817254,18446744073618558870,892
4817270,18446744073618548886,16
4817278,18446744073618538894,8
4817294,18446744073618528910,16
4818194,18446744073618519810,900
4818206,18446744073618509822,12
4818222,18446744073618499838,16
4819182,18446744073618490798,960
4819202,18446744073618480818,20
4819214,18446744073618470830,12
4819226,18446744073618460842,12
4820174,18446744073618451790,948
4820198,18446744073618441814,24
4820230,18446744073618431846,32
4820250,18446744073618421866,20
4821190,18446744073618412806,940
4821198,18446744073618402814,8
4821218,18446744073618392834,20
4821230,18446744073618382846,12
4821250,18446744073618372866,20
4822106,18446744073618363722,856
4822154,18446744073618353770,48
4822170,18446744073618343786,16
4822218,18446744073618333834,48
4823186,18446744073618324802,968
4823198,18446744073618314814,12
4823250,18446744073618304866,52
4824206,18446744073618295822,956
4824218,18446744073618285834,12
4824234,18446744073618275850,16
4824246,18446744073618265862,12
4825218,18446744073618256834,972
4825242,18446744073618246858,24
4825254,18446744073618236870,12
4825266,18446744073618226882,12
4826178,18446744073618217794,912
4826190,18446744073618207806,12
4826226,18446744073618197842,36
4826242,18446744073618187858,16
4827190,18446744073618178806,948
4827210,18446744073618168826,20
4827222,18446744073618158838,12
4828162,18446744073618149778,940
4828170,18446744073618139786,8
4828186,18446744073618129802,16
4828206,18446744073618119822,20
4829182,18446744073618110798,976
4829198,18446744073618100814,16
4829214,18446744073618090830,16
4829222,18446744073618080838,8
4830130,18446744073618071746,908
4830182,18446744073618061798,52
4830202,18446744073618051818,20
4830218,18446744073618041834,16
4831154,18446744073618032770,936
4831178,18446744073618022794,24
4831194,18446744073618012810,16
4831210,18446744073618002826,16
4832210,18446744073617993826,1000
4832218,18446744073617983834,8
4832226,18446744073617973842,8
4832250,18446744073617963866,24
4832262,18446744073617953878,12
4833206,18446744073617944822,944
4833222,18446744073617934838,16
4833254,18446744073617924870,32
4833274,18446744073617914890,20
4834222,18446744073617905838,948
4834234,18446744073617895850,12
4834258,18446744073617885874,24
4834270,18446744073617875886,12
4835194,18446744073617866810,924
4835210,18446744073617856826,16
4835222,18446744073617846838,12
4835234,18446744073617836850,12
4836494,18446744073617828110,1260
4836506,18446744073617818122,12
4836526,18446744073617808142,20
4836538,18446744073617798154,12
4837418,18446744073617789034,880
4837438,18446744073617779054,20
4837466,18446744073617769082,28
4837482,18446744073617759098,16
4837802,18446744073617749418,320
4837814,18446744073617739430,12
4838658,18446744073617730274,844
4838674,18446744073617720290,16
4838690,18446744073617710306,16
4838698,18446744073617700314,8
4838722,18446744073617690338,24
4839682,18446744073617681298,960
4839694,18446744073617671310,12
4839710,18446744073617661326,16
4840694,18446744073617652310,984
4840706,18446744073617642322,12
4841014,18446744073617632630,308
4841034,18446744073617622650,20
4841978,18446744073617613594,944
4841990,18446744073617603606,12
4842002,18446744073617593618,12
4842018,18446744073617583634,16
4842030,18446744073617573646,12
4842962,18446744073617564578,932
4842986,18446744073617554602,24
4842998,18446744073617544614,12
4843946,18446744073617535562,948
4844306,18446744073617525922,360
4844326,18446744073617515942,20
4844342,18446744073617505958,16
4845222,18446744073617496838,880
4845242,18446744073617486858,20
4845246,18446744073617476862,4
4845270,18446744073617466886,24
4845286,18446744073617456902,16
4846234,18446744073617447850,948
4846246,18446744073617437862,12
4846258,18446744073617427874,12
4846282,18446744073617417898,24
4847214,18446744073617408830,932
4847230,18446744073617398846,16
4847246,18446744073617388862,16
4847262,18446744073617378878,16
4848226,18446744073617369842,964
4848238,18446744073617359854,12
4848254,18446744073617349870,16
4848266,18446744073617339882,12
4849250,18446744073617330866,984
4849302,18446744073617320918,52
4849314,18446744073617310930,12
4849326,18446744073617300942,12
4850234,18446744073617291850,908
4850242,18446744073617281858,8
4850278,18446744073617271894,36
4850294,18446744073617261910,16
4851202,18446744073617252818,908
4851250,18446744073617242866,48
4851518,18446744073617233134,268
4851530,18446744073617223146,12
4852530,18446744073617214146,1000
4852542,18446744073617204158,12
4852554,18446744073617194170,12
4852570,18446744073617184186,16
4852582,18446744073617174198,12
4853478,18446744073617165094,896
4853490,18446744073617155106,12
4853502,18446744073617145118,12
4853518,18446744073617135134,16
4854426,18446744073617126042,908
4854474,18446744073617116090,48
4854486,18446744073617106102,12
4854498,18446744073617096114,12
4855450,18446744073617087066,952
4855466,18446744073617077082,16
4855478,18446744073617067094,12
4855498,18446744073617057114,20
4856462,18446744073617048078,964
4856474,18446744073617038090,12
4856482,18446744073617028098,8
4856514,18446744073617018130,32
4857434,18446744073617009050,920
4857450,18446744073616999066,16
4857462,18446744073616989078,12
4858350,18446744073616979966,888
4858370,18446744073616969986,20
4858382,18446744073616959998,12
4858394,18446744073616950010,12
4859358,18446744073616940974,964
4859370,18446744073616930986,12
4859382,18446744073616920998,12
4860350,18446744073616911966,968
4860370,18446744073616901986,20
4860378,18446744073616891994,8
4860390,18446744073616882006,12
4861330,18446744073616872946,940
4861342,18446744073616862958,12
4861358,18446744073616852974,16
4861366,18446744073616842982,8
4862314,18446744073616833930,948
4862326,18446744073616823942,12
4862338,18446744073616813954,12
4862354,18446744073616803970,16
4863290,18446744073616794906,936
4863306,18446744073616784922,16
4863326,18446744073616774942,20
4863342,18446744073616764958,16
4864282,18446744073616755898,940
4864334,18446744073616745950,52
4864354,18446744073616735970,20
4864370,18446744073616725986,16
4865298,18446744073616716914,928
4865306,18446744073616706922,8
4865334,18446744073616696950,28
4865342,18446744073616686958,8
4866270,18446744073616677886,928
4866282,18446744073616667898,12
4866294,18446744073616657910,12
4866310,18446744073616647926,16
4867254,18446744073616638870,944
4867274,18446744073616628890,20
4867286,18446744073616618902,12
4867294,18446744073616608910,8
